,filename,num_ratings,num_bboxes,num_objects,ratings,bounding_boxes
78,DSC05728.jpeg,7,7,7,"[['2', '2', '2', '2', '3', '2', '3']]","[{'x': 31, 'y': 37, 'x_offset': 214, 'y_offset': 304}, {'x': 589, 'y': 43, 'x_offset': 214, 'y_offset': 277}, {'x': 310, 'y': 43, 'x_offset': 208, 'y_offset': 287}, {'x': 892, 'y': 49, 'x_offset': 200, 'y_offset': 277}, {'x': 1304, 'y': 68, 'x_offset': 202, 'y_offset': 275}, {'x': 1595, 'y': 51, 'x_offset': 208, 'y_offset': 275}, {'x': 1907, 'y': 57, 'x_offset': 220, 'y_offset': 269}]"
223,DSC05729.jpeg,8,8,8,"[['2', '2', '2', '2', '3', '2', '3', '2']]","[{'x': 45, 'y': 13, 'x_offset': 223, 'y_offset': 293}, {'x': 338, 'y': 28, 'x_offset': 197, 'y_offset': 291}, {'x': 614, 'y': 40, 'x_offset': 217, 'y_offset': 273}, {'x': 922, 'y': 40, 'x_offset': 214, 'y_offset': 270}, {'x': 1345, 'y': 43, 'x_offset': 223, 'y_offset': 291}, {'x': 1656, 'y': 37, 'x_offset': 217, 'y_offset': 273}, {'x': 1982, 'y': 31, 'x_offset': 214, 'y_offset': 279}, {'x': 2269, 'y': 31, 'x_offset': 205, 'y_offset': 285}]"
265,DSC05730.jpeg,6,6,6,"[['2', '2', '2', '2', '3', '2']]","[{'x': 20, 'y': 71, 'x_offset': 218, 'y_offset': 285}, {'x': 305, 'y': 75, 'x_offset': 207, 'y_offset': 292}, {'x': 597, 'y': 77, 'x_offset': 218, 'y_offset': 279}, {'x': 910, 'y': 82, 'x_offset': 207, 'y_offset': 275}, {'x': 1336, 'y': 94, 'x_offset': 213, 'y_offset': 273}, {'x': 1637, 'y': 73, 'x_offset': 228, 'y_offset': 279}]"
114,DSC05731.jpeg,4,4,4,"[['2', '3', '2', '3']]","[{'x': 15, 'y': 27, 'x_offset': 203, 'y_offset': 269}, {'x': 429, 'y': 35, 'x_offset': 220, 'y_offset': 267}, {'x': 740, 'y': 15, 'x_offset': 215, 'y_offset': 277}, {'x': 1062, 'y': 13, 'x_offset': 220, 'y_offset': 275}]"
356,DSC05732.jpeg,7,7,7,"[['2', '2', '2', '3', '2', '3', '3']]","[{'x': 6, 'y': 46, 'x_offset': 181, 'y_offset': 256}, {'x': 271, 'y': 46, 'x_offset': 198, 'y_offset': 258}, {'x': 564, 'y': 54, 'x_offset': 185, 'y_offset': 254}, {'x': 958, 'y': 69, 'x_offset': 194, 'y_offset': 246}, {'x': 1241, 'y': 63, 'x_offset': 202, 'y_offset': 254}, {'x': 1539, 'y': 60, 'x_offset': 198, 'y_offset': 252}, {'x': 1812, 'y': 69, 'x_offset': 183, 'y_offset': 244}]"
353,DSC05733.jpeg,7,7,7,"[['2', '2', '2', '2', '3', '2', '3']]","[{'x': 70, 'y': 62, 'x_offset': 186, 'y_offset': 252}, {'x': 344, 'y': 64, 'x_offset': 166, 'y_offset': 260}, {'x': 609, 'y': 66, 'x_offset': 182, 'y_offset': 250}, {'x': 891, 'y': 68, 'x_offset': 188, 'y_offset': 246}, {'x': 1289, 'y': 84, 'x_offset': 192, 'y_offset': 236}, {'x': 1573, 'y': 76, 'x_offset': 192, 'y_offset': 238}, {'x': 1868, 'y': 66, 'x_offset': 202, 'y_offset': 248}]"
316,DSC05734.jpeg,8,8,8,"[['2', '2', '2', '2', '1', '1', '2', '2']]","[{'x': 84, 'y': 32, 'x_offset': 199, 'y_offset': 263}, {'x': 353, 'y': 50, 'x_offset': 186, 'y_offset': 250}, {'x': 615, 'y': 48, 'x_offset': 191, 'y_offset': 252}, {'x': 905, 'y': 53, 'x_offset': 175, 'y_offset': 252}, {'x': 1282, 'y': 72, 'x_offset': 196, 'y_offset': 250}, {'x': 1558, 'y': 64, 'x_offset': 207, 'y_offset': 239}, {'x': 1863, 'y': 45, 'x_offset': 202, 'y_offset': 263}, {'x': 2134, 'y': 64, 'x_offset': 183, 'y_offset': 244}]"
231,DSC05735.jpeg,8,8,8,"[['2', '2', '2', '2', '3', '2', '3', '2']]","[{'x': 76, 'y': 32, 'x_offset': 206, 'y_offset': 281}, {'x': 362, 'y': 38, 'x_offset': 209, 'y_offset': 287}, {'x': 652, 'y': 38, 'x_offset': 215, 'y_offset': 284}, {'x': 963, 'y': 47, 'x_offset': 206, 'y_offset': 269}, {'x': 1396, 'y': 55, 'x_offset': 209, 'y_offset': 278}, {'x': 1698, 'y': 32, 'x_offset': 224, 'y_offset': 284}, {'x': 2020, 'y': 41, 'x_offset': 224, 'y_offset': 275}, {'x': 2322, 'y': 38, 'x_offset': 206, 'y_offset': 275}]"
152,DSC05742.jpeg,22,22,22,"[['1', '1', '4', '1', '2', '2', '2', '2', '1', '2', '1', '1', '3', '3', '2', '1', '3', '1', '1', '2', '2', '1']]","[{'x': 12, 'y': 44, 'x_offset': 95, 'y_offset': 128}, {'x': 131, 'y': 50, 'x_offset': 89, 'y_offset': 125}, {'x': 259, 'y': 38, 'x_offset': 98, 'y_offset': 131}, {'x': 372, 'y': 44, 'x_offset': 101, 'y_offset': 110}, {'x': 518, 'y': 44, 'x_offset': 92, 'y_offset': 137}, {'x': 641, 'y': 50, 'x_offset': 95, 'y_offset': 128}, {'x': 769, 'y': 44, 'x_offset': 98, 'y_offset': 134}, {'x': 903, 'y': 44, 'x_offset': 72, 'y_offset': 119}, {'x': 1013, 'y': 38, 'x_offset': 98, 'y_offset': 128}, {'x': 1162, 'y': 41, 'x_offset': 95, 'y_offset': 119}, {'x': 1320, 'y': 47, 'x_offset': 116, 'y_offset': 128}, {'x': 1478, 'y': 41, 'x_offset': 107, 'y_offset': 113}, {'x': 1621, 'y': 44, 'x_offset': 113, 'y_offset': 131}, {'x': 1791, 'y': 35, 'x_offset': 104, 'y_offset': 122}, {'x': 1904, 'y': 41, 'x_offset': 89, 'y_offset': 137}, {'x': 2056, 'y': 44, 'x_offset': 95, 'y_offset': 137}, {'x': 2354, 'y': 38, 'x_offset': 95, 'y_offset': 137}, {'x': 2515, 'y': 44, 'x_offset': 95, 'y_offset': 131}, {'x': 2190, 'y': 47, 'x_offset': 113, 'y_offset': 134}, {'x': 2950, 'y': 35, 'x_offset': 89, 'y_offset': 134}, {'x': 2822, 'y': 38, 'x_offset': 95, 'y_offset': 134}, {'x': 2661, 'y': 38, 'x_offset': 83, 'y_offset': 131}]"
263,DSC05743.jpeg,13,13,13,"[['1', '1', '4', '1', '1', '1', '1', '2', '1', '2', '1', '1', '3']]","[{'x': 11, 'y': 47, 'x_offset': 153, 'y_offset': 217}, {'x': 225, 'y': 54, 'x_offset': 159, 'y_offset': 204}, {'x': 459, 'y': 37, 'x_offset': 153, 'y_offset': 221}, {'x': 666, 'y': 47, 'x_offset': 149, 'y_offset': 176}, {'x': 924, 'y': 41, 'x_offset': 153, 'y_offset': 227}, {'x': 1158, 'y': 61, 'x_offset': 139, 'y_offset': 210}, {'x': 1365, 'y': 54, 'x_offset': 173, 'y_offset': 200}, {'x': 1602, 'y': 34, 'x_offset': 139, 'y_offset': 207}, {'x': 1799, 'y': 37, 'x_offset': 159, 'y_offset': 204}, {'x': 2067, 'y': 34, 'x_offset': 159, 'y_offset': 217}, {'x': 2342, 'y': 51, 'x_offset': 159, 'y_offset': 207}, {'x': 2600, 'y': 37, 'x_offset': 146, 'y_offset': 204}, {'x': 2837, 'y': 58, 'x_offset': 149, 'y_offset': 207}]"
284,DSC05745.jpeg,13,13,13,"[['1', '1', '4', '1', '1', '1', '1', '2', '1', '2', '1', '2', '2']]","[{'x': 74, 'y': 24, 'x_offset': 151, 'y_offset': 196}, {'x': 276, 'y': 28, 'x_offset': 168, 'y_offset': 203}, {'x': 513, 'y': 14, 'x_offset': 144, 'y_offset': 216}, {'x': 712, 'y': 28, 'x_offset': 151, 'y_offset': 179}, {'x': 959, 'y': 35, 'x_offset': 155, 'y_offset': 216}, {'x': 1183, 'y': 59, 'x_offset': 148, 'y_offset': 192}, {'x': 1399, 'y': 52, 'x_offset': 155, 'y_offset': 192}, {'x': 1619, 'y': 21, 'x_offset': 141, 'y_offset': 216}, {'x': 1828, 'y': 41, 'x_offset': 161, 'y_offset': 192}, {'x': 2093, 'y': 41, 'x_offset': 148, 'y_offset': 209}, {'x': 2350, 'y': 69, 'x_offset': 155, 'y_offset': 185}, {'x': 2611, 'y': 59, 'x_offset': 144, 'y_offset': 185}, {'x': 2841, 'y': 72, 'x_offset': 151, 'y_offset': 189}]"
203,DSC05746.jpeg,13,13,13,"[['1', '1', '2', '1', '2', '1', '2', '2', '3', '1', '1', '3', '1']]","[{'x': 19, 'y': 32, 'x_offset': 152, 'y_offset': 213}, {'x': 233, 'y': 28, 'x_offset': 181, 'y_offset': 202}, {'x': 475, 'y': 3, 'x_offset': 130, 'y_offset': 217}, {'x': 673, 'y': 7, 'x_offset': 166, 'y_offset': 195}, {'x': 944, 'y': 3, 'x_offset': 159, 'y_offset': 206}, {'x': 1504, 'y': 7, 'x_offset': 199, 'y_offset': 184}, {'x': 1244, 'y': 7, 'x_offset': 177, 'y_offset': 220}, {'x': 1789, 'y': 10, 'x_offset': 155, 'y_offset': 220}, {'x': 2086, 'y': -4, 'x_offset': 155, 'y_offset': 217}, {'x': 2277, 'y': 21, 'x_offset': 141, 'y_offset': 213}, {'x': 2544, 'y': 46, 'x_offset': 144, 'y_offset': 184}, {'x': 2775, 'y': 35, 'x_offset': 170, 'y_offset': 231}, {'x': 3035, 'y': 25, 'x_offset': 166, 'y_offset': 206}]"
140,DSC05752.jpeg,9,9,9,"[['1', '1', '4', '1', '1', '1', '1', '2', '1']]","[{'x': 39, 'y': 90, 'x_offset': 227, 'y_offset': 313}, {'x': 358, 'y': 102, 'x_offset': 233, 'y_offset': 316}, {'x': 720, 'y': 93, 'x_offset': 239, 'y_offset': 334}, {'x': 1063, 'y': 117, 'x_offset': 224, 'y_offset': 275}, {'x': 1457, 'y': 117, 'x_offset': 242, 'y_offset': 355}, {'x': 1803, 'y': 156, 'x_offset': 218, 'y_offset': 311}, {'x': 2135, 'y': 159, 'x_offset': 218, 'y_offset': 313}, {'x': 2469, 'y': 147, 'x_offset': 212, 'y_offset': 302}, {'x': 2768, 'y': 171, 'x_offset': 230, 'y_offset': 293}]"
341,DSC05753.jpeg,10,10,10,"[['1', '1', '4', '1', '1', '1', '1', '2', '1', '2']]","[{'x': 50, 'y': 62, 'x_offset': 189, 'y_offset': 275}, {'x': 337, 'y': 77, 'x_offset': 189, 'y_offset': 272}, {'x': 665, 'y': 71, 'x_offset': 177, 'y_offset': 293}, {'x': 940, 'y': 100, 'x_offset': 183, 'y_offset': 228}, {'x': 1292, 'y': 89, 'x_offset': 186, 'y_offset': 299}, {'x': 1605, 'y': 127, 'x_offset': 171, 'y_offset': 272}, {'x': 2199, 'y': 124, 'x_offset': 171, 'y_offset': 257}, {'x': 1886, 'y': 139, 'x_offset': 195, 'y_offset': 257}, {'x': 2465, 'y': 145, 'x_offset': 195, 'y_offset': 248}, {'x': 2811, 'y': 151, 'x_offset': 186, 'y_offset': 254}]"
252,DSC05754.jpeg,9,9,9,"[['2', '1', '2', '3', '3', '1', '1', '3', '1']]","[{'x': 194, 'y': 79, 'x_offset': 199, 'y_offset': 261}, {'x': 575, 'y': 83, 'x_offset': 206, 'y_offset': 279}, {'x': 943, 'y': 52, 'x_offset': 203, 'y_offset': 275}, {'x': 1287, 'y': 59, 'x_offset': 224, 'y_offset': 299}, {'x': 1693, 'y': 35, 'x_offset': 210, 'y_offset': 292}, {'x': 1972, 'y': 69, 'x_offset': 196, 'y_offset': 299}, {'x': 2315, 'y': 100, 'x_offset': 213, 'y_offset': 254}, {'x': 2663, 'y': 76, 'x_offset': 213, 'y_offset': 316}, {'x': 3017, 'y': 69, 'x_offset': 213, 'y_offset': 275}]"
122,DSC05755.jpeg,9,9,9,"[['2', '1', '2', '3', '3', '1', '1', '3', '1']]","[{'x': 613, 'y': 55, 'x_offset': 188, 'y_offset': 269}, {'x': 979, 'y': 39, 'x_offset': 172, 'y_offset': 241}, {'x': 225, 'y': 43, 'x_offset': 194, 'y_offset': 269}, {'x': 1313, 'y': 46, 'x_offset': 188, 'y_offset': 278}, {'x': 1720, 'y': 27, 'x_offset': 178, 'y_offset': 266}, {'x': 1967, 'y': 49, 'x_offset': 181, 'y_offset': 303}, {'x': 2317, 'y': 80, 'x_offset': 188, 'y_offset': 253}, {'x': 2661, 'y': 61, 'x_offset': 181, 'y_offset': 313}, {'x': 2998, 'y': 64, 'x_offset': 184, 'y_offset': 259}]"
253,DSC05756.jpeg,9,9,9,"[['3', '1', '1', '3', '1', '1', '2', '2', '1']]","[{'x': -9, 'y': 55, 'x_offset': 202, 'y_offset': 263}, {'x': 239, 'y': 68, 'x_offset': 180, 'y_offset': 305}, {'x': 929, 'y': 68, 'x_offset': 212, 'y_offset': 311}, {'x': 582, 'y': 97, 'x_offset': 196, 'y_offset': 247}, {'x': 1308, 'y': 59, 'x_offset': 209, 'y_offset': 273}, {'x': 1706, 'y': 59, 'x_offset': 186, 'y_offset': 302}, {'x': 2052, 'y': 49, 'x_offset': 189, 'y_offset': 299}, {'x': 2457, 'y': 65, 'x_offset': 199, 'y_offset': 257}, {'x': 2762, 'y': 55, 'x_offset': 199, 'y_offset': 273}]"
128,DSC05758.jpeg,8,8,8,"[['2', '2', '3', '2', '2', '3', '2', '2']]","[{'x': 40, 'y': 57, 'x_offset': 203, 'y_offset': 272}, {'x': 328, 'y': 94, 'x_offset': 198, 'y_offset': 219}, {'x': 695, 'y': 117, 'x_offset': 185, 'y_offset': 225}, {'x': 993, 'y': 128, 'x_offset': 190, 'y_offset': 217}, {'x': 1450, 'y': 109, 'x_offset': 185, 'y_offset': 232}, {'x': 1709, 'y': 112, 'x_offset': 164, 'y_offset': 217}, {'x': 2137, 'y': 104, 'x_offset': 177, 'y_offset': 206}, {'x': 2504, 'y': 112, 'x_offset': 185, 'y_offset': 230}]"
220,DSC05759.jpeg,8,8,8,"[['2', '2', '3', '2', '2', '3', '1', '1']]","[{'x': 68, 'y': 0, 'x_offset': 169, 'y_offset': 217}, {'x': 320, 'y': 22, 'x_offset': 167, 'y_offset': 189}, {'x': 653, 'y': 47, 'x_offset': 153, 'y_offset': 192}, {'x': 903, 'y': 58, 'x_offset': 155, 'y_offset': 189}, {'x': 1306, 'y': 31, 'x_offset': 153, 'y_offset': 205}, {'x': 1522, 'y': 33, 'x_offset': 147, 'y_offset': 189}, {'x': 2233, 'y': 22, 'x_offset': 150, 'y_offset': 219}, {'x': 1900, 'y': 22, 'x_offset': 158, 'y_offset': 180}]"
240,DSC05760.jpeg,8,8,8,"[['2', '2', '3', '1', '1', '3', '1', '1']]","[{'x': 40, 'y': 12, 'x_offset': 161, 'y_offset': 249}, {'x': 296, 'y': 43, 'x_offset': 188, 'y_offset': 207}, {'x': 658, 'y': 70, 'x_offset': 173, 'y_offset': 207}, {'x': 931, 'y': 82, 'x_offset': 173, 'y_offset': 207}, {'x': 1375, 'y': 61, 'x_offset': 167, 'y_offset': 228}, {'x': 1612, 'y': 58, 'x_offset': 149, 'y_offset': 213}, {'x': 2378, 'y': 55, 'x_offset': 173, 'y_offset': 228}, {'x': 2025, 'y': 39, 'x_offset': 167, 'y_offset': 219}]"
88,DSC05761.jpeg,7,7,7,"[['2', '2', '3', '1', '1', '3', '1']]","[{'x': -4, 'y': 58, 'x_offset': 176, 'y_offset': 252}, {'x': 263, 'y': 85, 'x_offset': 191, 'y_offset': 212}, {'x': 633, 'y': 113, 'x_offset': 170, 'y_offset': 201}, {'x': 913, 'y': 117, 'x_offset': 176, 'y_offset': 206}, {'x': 1343, 'y': 91, 'x_offset': 186, 'y_offset': 225}, {'x': 2009, 'y': 66, 'x_offset': 182, 'y_offset': 206}, {'x': 1595, 'y': 83, 'x_offset': 153, 'y_offset': 212}]"
267,DSC05762.jpeg,5,5,5,"[['2', '2', '3', '1', '1']]","[{'x': 47, 'y': 21, 'x_offset': 165, 'y_offset': 237}, {'x': 314, 'y': 45, 'x_offset': 177, 'y_offset': 209}, {'x': 676, 'y': 77, 'x_offset': 157, 'y_offset': 202}, {'x': 947, 'y': 88, 'x_offset': 170, 'y_offset': 207}, {'x': 1386, 'y': 68, 'x_offset': 166, 'y_offset': 223}]"
277,IMG_1211.jpeg,5,5,5,"[['1', '2', '1', '1', '1']]","[{'x': 110, 'y': 152, 'x_offset': 324, 'y_offset': 548}, {'x': 742, 'y': 166, 'x_offset': 321, 'y_offset': 548}, {'x': 1345, 'y': 145, 'x_offset': 296, 'y_offset': 530}, {'x': 1952, 'y': 170, 'x_offset': 310, 'y_offset': 541}, {'x': 2587, 'y': 149, 'x_offset': 317, 'y_offset': 527}]"
364,IMG_1212.jpeg,5,5,5,"[['1', '2', '1', '1', '1']]","[{'x': 97, 'y': 73, 'x_offset': 321, 'y_offset': 562}, {'x': 753, 'y': 88, 'x_offset': 312, 'y_offset': 568}, {'x': 1389, 'y': 73, 'x_offset': 280, 'y_offset': 527}, {'x': 2651, 'y': 79, 'x_offset': 321, 'y_offset': 530}, {'x': 2013, 'y': 94, 'x_offset': 297, 'y_offset': 553}]"
56,IMG_1213.jpeg,5,5,5,"[['1', '2', '1', '2', '2']]","[{'x': 164, 'y': 267, 'x_offset': 331, 'y_offset': 574}, {'x': 788, 'y': 267, 'x_offset': 340, 'y_offset': 566}, {'x': 1409, 'y': 238, 'x_offset': 299, 'y_offset': 527}, {'x': 2022, 'y': 220, 'x_offset': 314, 'y_offset': 574}, {'x': 2643, 'y': 191, 'x_offset': 337, 'y_offset': 551}]"
336,IMG_1215.jpeg,5,5,5,"[['2'], ['2'], ['2'], ['2'], ['2']]","[{'x': 108, 'y': 128, 'x_offset': 422, 'y_offset': 284}, {'x': 117, 'y': 881, 'x_offset': 431, 'y_offset': 298}, {'x': 122, 'y': 1568, 'x_offset': 450, 'y_offset': 308}, {'x': 150, 'y': 2269, 'x_offset': 393, 'y_offset': 298}, {'x': 136, 'y': 2961, 'x_offset': 422, 'y_offset': 322}]"
92,IMG_1216.jpeg,5,5,5,"[['1', '1', '1', '1', '1']]","[{'x': 127, 'y': 206, 'x_offset': 319, 'y_offset': 401}, {'x': 899, 'y': 180, 'x_offset': 306, 'y_offset': 427}, {'x': 1576, 'y': 173, 'x_offset': 306, 'y_offset': 423}, {'x': 2276, 'y': 180, 'x_offset': 296, 'y_offset': 407}, {'x': 2951, 'y': 176, 'x_offset': 322, 'y_offset': 414}]"
313,IMG_1217.jpeg,5,5,5,"[['1', '1', '1', '1', '1']]","[{'x': 83, 'y': 188, 'x_offset': 303, 'y_offset': 390}, {'x': 856, 'y': 163, 'x_offset': 292, 'y_offset': 408}, {'x': 1534, 'y': 148, 'x_offset': 292, 'y_offset': 419}, {'x': 2216, 'y': 166, 'x_offset': 303, 'y_offset': 390}, {'x': 2894, 'y': 163, 'x_offset': 314, 'y_offset': 397}]"
187,IMG_1218.jpeg,3,3,3,"[['2', '2', '1']]","[{'x': 254, 'y': 136, 'x_offset': 289, 'y_offset': 398}, {'x': 1019, 'y': 105, 'x_offset': 297, 'y_offset': 412}, {'x': 1720, 'y': 95, 'x_offset': 291, 'y_offset': 415}]"
135,IMG_1220.jpeg,5,5,5,"[['2', '1', '2', '2', '2']]","[{'x': 105, 'y': 145, 'x_offset': 307, 'y_offset': 420}, {'x': 719, 'y': 150, 'x_offset': 283, 'y_offset': 422}, {'x': 1206, 'y': 192, 'x_offset': 315, 'y_offset': 425}, {'x': 1760, 'y': 184, 'x_offset': 286, 'y_offset': 420}, {'x': 2287, 'y': 194, 'x_offset': 304, 'y_offset': 438}]"
165,IMG_1221.jpeg,5,5,5,"[['2', '1', '2', '2', '2']]","[{'x': 103, 'y': 179, 'x_offset': 313, 'y_offset': 444}, {'x': 737, 'y': 168, 'x_offset': 310, 'y_offset': 455}, {'x': 1242, 'y': 207, 'x_offset': 371, 'y_offset': 444}, {'x': 1837, 'y': 179, 'x_offset': 301, 'y_offset': 441}, {'x': 2395, 'y': 196, 'x_offset': 313, 'y_offset': 444}]"
150,IMG_1222.jpeg,5,5,5,"[['2'], ['1'], ['2'], ['2'], ['2']]","[{'x': 287, 'y': 113, 'x_offset': 503, 'y_offset': 273}, {'x': 303, 'y': 700, 'x_offset': 446, 'y_offset': 277}, {'x': 251, 'y': 1179, 'x_offset': 454, 'y_offset': 306}, {'x': 283, 'y': 1709, 'x_offset': 442, 'y_offset': 281}, {'x': 255, 'y': 2240, 'x_offset': 450, 'y_offset': 298}]"
164,IMG_1223.jpeg,5,5,5,"[['2'], ['1'], ['2'], ['2'], ['2']]","[{'x': 254, 'y': 111, 'x_offset': 474, 'y_offset': 304}, {'x': 241, 'y': 724, 'x_offset': 465, 'y_offset': 283}, {'x': 194, 'y': 1210, 'x_offset': 499, 'y_offset': 304}, {'x': 207, 'y': 1772, 'x_offset': 499, 'y_offset': 283}, {'x': 203, 'y': 2305, 'x_offset': 461, 'y_offset': 288}]"
80,IMG_1224.jpeg,5,5,5,"[['2', '2', '2', '2', '2']]","[{'x': 102, 'y': 196, 'x_offset': 317, 'y_offset': 419}, {'x': 699, 'y': 171, 'x_offset': 297, 'y_offset': 411}, {'x': 1184, 'y': 179, 'x_offset': 292, 'y_offset': 409}, {'x': 1719, 'y': 132, 'x_offset': 277, 'y_offset': 416}, {'x': 2227, 'y': 117, 'x_offset': 292, 'y_offset': 421}]"
71,IMG_1225.jpeg,5,5,5,"[['2'], ['2'], ['2'], ['2'], ['2']]","[{'x': 71, 'y': 61, 'x_offset': 484, 'y_offset': 341}, {'x': 80, 'y': 636, 'x_offset': 488, 'y_offset': 322}, {'x': 122, 'y': 1212, 'x_offset': 497, 'y_offset': 355}, {'x': 99, 'y': 1769, 'x_offset': 507, 'y_offset': 332}, {'x': 140, 'y': 2442, 'x_offset': 497, 'y_offset': 313}]"
289,IMG_1226.jpeg,5,5,5,"[['2'], ['2'], ['2'], ['1'], ['2']]","[{'x': 81, 'y': 54, 'x_offset': 525, 'y_offset': 353}, {'x': 109, 'y': 665, 'x_offset': 516, 'y_offset': 334}, {'x': 167, 'y': 1238, 'x_offset': 506, 'y_offset': 353}, {'x': 148, 'y': 1782, 'x_offset': 535, 'y_offset': 344}, {'x': 205, 'y': 2460, 'x_offset': 497, 'y_offset': 325}]"
59,IMG_1227.jpeg,4,4,4,"[['2'], ['2'], ['2'], ['1']]","[{'x': 179, 'y': 86, 'x_offset': 491, 'y_offset': 342}, {'x': 172, 'y': 688, 'x_offset': 506, 'y_offset': 338}, {'x': 229, 'y': 1300, 'x_offset': 506, 'y_offset': 342}, {'x': 222, 'y': 1866, 'x_offset': 495, 'y_offset': 324}]"
148,IMG_1229.jpeg,5,5,5,"[['2', '2', '2', '2', '2']]","[{'x': 62, 'y': 307, 'x_offset': 329, 'y_offset': 442}, {'x': 712, 'y': 271, 'x_offset': 298, 'y_offset': 462}, {'x': 1244, 'y': 257, 'x_offset': 315, 'y_offset': 462}, {'x': 1830, 'y': 268, 'x_offset': 312, 'y_offset': 487}, {'x': 2449, 'y': 212, 'x_offset': 304, 'y_offset': 487}]"
74,IMG_1230.jpeg,3,3,3,"[['2', '2', '2']]","[{'x': 97, 'y': 192, 'x_offset': 302, 'y_offset': 484}, {'x': 678, 'y': 206, 'x_offset': 308, 'y_offset': 493}, {'x': 1291, 'y': 129, 'x_offset': 304, 'y_offset': 511}]"
340,IMG_1231.jpeg,4,4,4,"[['2', '2', '2', '2']]","[{'x': 40, 'y': 138, 'x_offset': 298, 'y_offset': 458}, {'x': 685, 'y': 122, 'x_offset': 289, 'y_offset': 467}, {'x': 1237, 'y': 104, 'x_offset': 300, 'y_offset': 490}, {'x': 1829, 'y': 129, 'x_offset': 314, 'y_offset': 485}]"
357,IMG_1232.jpeg,4,4,4,"[['1', '2', '2', '2']]","[{'x': 149, 'y': 86, 'x_offset': 304, 'y_offset': 467}, {'x': 793, 'y': 77, 'x_offset': 297, 'y_offset': 462}, {'x': 1348, 'y': 59, 'x_offset': 306, 'y_offset': 476}, {'x': 1935, 'y': 81, 'x_offset': 308, 'y_offset': 478}]"
361,IMG_1236.jpeg,5,5,5,"[['2'], ['2'], ['2'], ['2'], ['2']]","[{'x': 196, 'y': 142, 'x_offset': 430, 'y_offset': 306}, {'x': 200, 'y': 842, 'x_offset': 456, 'y_offset': 310}, {'x': 218, 'y': 1431, 'x_offset': 421, 'y_offset': 292}, {'x': 249, 'y': 2051, 'x_offset': 421, 'y_offset': 288}, {'x': 249, 'y': 2605, 'x_offset': 430, 'y_offset': 288}]"
54,IMG_1237.jpeg,4,4,4,"[['2'], ['2'], ['2'], ['1']]","[{'x': 214, 'y': 71, 'x_offset': 483, 'y_offset': 336}, {'x': 222, 'y': 783, 'x_offset': 487, 'y_offset': 306}, {'x': 255, 'y': 1355, 'x_offset': 435, 'y_offset': 310}, {'x': 288, 'y': 1982, 'x_offset': 439, 'y_offset': 303}]"
168,IMG_1238.jpeg,5,5,5,"[['1', '1', '1', '1', '1']]","[{'x': 47, 'y': 221, 'x_offset': 323, 'y_offset': 416}, {'x': 753, 'y': 210, 'x_offset': 303, 'y_offset': 408}, {'x': 1326, 'y': 204, 'x_offset': 312, 'y_offset': 425}, {'x': 2498, 'y': 182, 'x_offset': 295, 'y_offset': 394}, {'x': 1943, 'y': 191, 'x_offset': 298, 'y_offset': 391}]"
127,IMG_1239.jpeg,3,3,3,"[['1', '1', '1']]","[{'x': 144, 'y': 111, 'x_offset': 300, 'y_offset': 435}, {'x': 827, 'y': 106, 'x_offset': 316, 'y_offset': 416}, {'x': 1414, 'y': 97, 'x_offset': 302, 'y_offset': 419}]"
241,IMG_1240.jpeg,2,2,2,"[['1', '1']]","[{'x': 72, 'y': 114, 'x_offset': 297, 'y_offset': 411}, {'x': 687, 'y': 88, 'x_offset': 284, 'y_offset': 400}]"
318,IMG_1242.jpeg,5,5,5,"[['2', '1', '1', '2', '2']]","[{'x': 74, 'y': 121, 'x_offset': 291, 'y_offset': 376}, {'x': 703, 'y': 121, 'x_offset': 264, 'y_offset': 387}, {'x': 1282, 'y': 126, 'x_offset': 288, 'y_offset': 404}, {'x': 1870, 'y': 121, 'x_offset': 280, 'y_offset': 390}, {'x': 2496, 'y': 129, 'x_offset': 277, 'y_offset': 395}]"
287,IMG_1244.jpeg,5,5,5,"[['2'], ['1'], ['1'], ['2'], ['2']]","[{'x': 99, 'y': 740, 'x_offset': 453, 'y_offset': 294}, {'x': 103, 'y': 70, 'x_offset': 414, 'y_offset': 308}, {'x': 113, 'y': 1366, 'x_offset': 438, 'y_offset': 303}, {'x': 142, 'y': 1987, 'x_offset': 414, 'y_offset': 313}, {'x': 132, 'y': 2661, 'x_offset': 438, 'y_offset': 303}]"
237,IMG_1245.jpeg,4,4,4,"[['2'], ['1'], ['2'], ['1']]","[{'x': 151, 'y': 615, 'x_offset': 441, 'y_offset': 308}, {'x': 158, 'y': -5, 'x_offset': 427, 'y_offset': 294}, {'x': 186, 'y': 1250, 'x_offset': 413, 'y_offset': 298}, {'x': 200, 'y': 1919, 'x_offset': 427, 'y_offset': 294}]"
82,IMG_1246.jpeg,5,5,5,"[['2', '2', '1', '2', '2']]","[{'x': 11, 'y': 216, 'x_offset': 298, 'y_offset': 383}, {'x': 673, 'y': 174, 'x_offset': 287, 'y_offset': 403}, {'x': 1274, 'y': 159, 'x_offset': 324, 'y_offset': 429}, {'x': 1924, 'y': 145, 'x_offset': 304, 'y_offset': 400}, {'x': 2574, 'y': 125, 'x_offset': 321, 'y_offset': 420}]"
