,filename,num_ratings,num_bboxes,num_objects,ratings,bounding_boxes
99,DSC05519.jpeg,21,21,21,"[['1', '1', '3', '1', '1', '1'], ['1', '1', '1', '1', '1', '1'], ['1', '4', '3', '2', '1', '1'], ['1', '1', '1']]","[{'x': 106, 'y': 43, 'x_offset': 164, 'y_offset': 225}, {'x': 392, 'y': 69, 'x_offset': 180, 'y_offset': 223}, {'x': 660, 'y': 64, 'x_offset': 167, 'y_offset': 230}, {'x': 916, 'y': 76, 'x_offset': 177, 'y_offset': 230}, {'x': 1181, 'y': 76, 'x_offset': 182, 'y_offset': 235}, {'x': 1406, 'y': 96, 'x_offset': 177, 'y_offset': 230}, {'x': 84, 'y': 377, 'x_offset': 180, 'y_offset': 230}, {'x': 372, 'y': 405, 'x_offset': 185, 'y_offset': 228}, {'x': 650, 'y': 408, 'x_offset': 182, 'y_offset': 233}, {'x': 926, 'y': 410, 'x_offset': 182, 'y_offset': 225}, {'x': 1171, 'y': 428, 'x_offset': 185, 'y_offset': 230}, {'x': 1389, 'y': 453, 'x_offset': 169, 'y_offset': 240}, {'x': 61, 'y': 688, 'x_offset': 185, 'y_offset': 225}, {'x': 354, 'y': 734, 'x_offset': 187, 'y_offset': 228}, {'x': 625, 'y': 726, 'x_offset': 177, 'y_offset': 235}, {'x': 923, 'y': 744, 'x_offset': 169, 'y_offset': 225}, {'x': 1158, 'y': 759, 'x_offset': 169, 'y_offset': 223}, {'x': 1386, 'y': 787, 'x_offset': 182, 'y_offset': 238}, {'x': 71, 'y': 1318, 'x_offset': 169, 'y_offset': 225}, {'x': 352, 'y': 1379, 'x_offset': 167, 'y_offset': 200}, {'x': 587, 'y': 1379, 'x_offset': 152, 'y_offset': 225}]"
61,DSC05524.jpeg,21,21,21,"[['1', '1', '3', '1', '1', '1'], ['1', '1', '2', '1', '2', '1'], ['1', '3', '3', '2', '1', '1'], ['1', '1', '1']]","[{'x': 39, 'y': 30, 'x_offset': 171, 'y_offset': 237}, {'x': 313, 'y': 52, 'x_offset': 179, 'y_offset': 247}, {'x': 567, 'y': 54, 'x_offset': 166, 'y_offset': 223}, {'x': 812, 'y': 52, 'x_offset': 176, 'y_offset': 232}, {'x': 1064, 'y': 54, 'x_offset': 174, 'y_offset': 225}, {'x': 1262, 'y': 59, 'x_offset': 198, 'y_offset': 225}, {'x': 27, 'y': 348, 'x_offset': 179, 'y_offset': 232}, {'x': 306, 'y': 358, 'x_offset': 176, 'y_offset': 240}, {'x': 555, 'y': 377, 'x_offset': 196, 'y_offset': 223}, {'x': 827, 'y': 365, 'x_offset': 179, 'y_offset': 230}, {'x': 1054, 'y': 380, 'x_offset': 191, 'y_offset': 235}, {'x': 1265, 'y': 404, 'x_offset': 176, 'y_offset': 223}, {'x': 17, 'y': 646, 'x_offset': 176, 'y_offset': 218}, {'x': 291, 'y': 685, 'x_offset': 179, 'y_offset': 228}, {'x': 545, 'y': 676, 'x_offset': 176, 'y_offset': 228}, {'x': 812, 'y': 700, 'x_offset': 193, 'y_offset': 225}, {'x': 1047, 'y': 700, 'x_offset': 193, 'y_offset': 220}, {'x': 1262, 'y': 715, 'x_offset': 196, 'y_offset': 237}, {'x': 19, 'y': 1253, 'x_offset': 174, 'y_offset': 228}, {'x': 291, 'y': 1304, 'x_offset': 169, 'y_offset': 205}, {'x': 506, 'y': 1307, 'x_offset': 188, 'y_offset': 232}]"
87,DSC05528.jpeg,18,18,18,"[['1', '1', '3', '1', '1', '1'], ['3', '1', '3', '3', '2', '1'], ['1', '3', '1', '1', '4', '2']]","[{'x': 90, 'y': 7, 'x_offset': 180, 'y_offset': 285}, {'x': 360, 'y': 47, 'x_offset': 180, 'y_offset': 273}, {'x': 616, 'y': 56, 'x_offset': 181, 'y_offset': 275}, {'x': 918, 'y': 56, 'x_offset': 194, 'y_offset': 264}, {'x': 1196, 'y': 65, 'x_offset': 192, 'y_offset': 269}, {'x': 1480, 'y': 112, 'x_offset': 199, 'y_offset': 273}, {'x': 38, 'y': 419, 'x_offset': 196, 'y_offset': 267}, {'x': 340, 'y': 438, 'x_offset': 187, 'y_offset': 282}, {'x': 611, 'y': 463, 'x_offset': 196, 'y_offset': 294}, {'x': 913, 'y': 463, 'x_offset': 185, 'y_offset': 264}, {'x': 1171, 'y': 465, 'x_offset': 174, 'y_offset': 248}, {'x': 1448, 'y': 480, 'x_offset': 181, 'y_offset': 267}, {'x': 13, 'y': 869, 'x_offset': 190, 'y_offset': 259}, {'x': 338, 'y': 857, 'x_offset': 181, 'y_offset': 307}, {'x': 611, 'y': 837, 'x_offset': 196, 'y_offset': 284}, {'x': 897, 'y': 860, 'x_offset': 185, 'y_offset': 262}, {'x': 1164, 'y': 853, 'x_offset': 183, 'y_offset': 280}, {'x': 1444, 'y': 869, 'x_offset': 189, 'y_offset': 255}]"
142,DSC05529.jpeg,18,18,18,"[['1', '1', '4', '1', '1', '1'], ['3', '1', '4', '3', '2', '1'], ['1', '3', '1', '1', '4', '3']]","[{'x': 168, 'y': 12, 'x_offset': 174, 'y_offset': 288}, {'x': 433, 'y': 52, 'x_offset': 185, 'y_offset': 271}, {'x': 696, 'y': 54, 'x_offset': 177, 'y_offset': 290}, {'x': 1007, 'y': 63, 'x_offset': 181, 'y_offset': 261}, {'x': 1288, 'y': 63, 'x_offset': 187, 'y_offset': 282}, {'x': 1579, 'y': 101, 'x_offset': 187, 'y_offset': 286}, {'x': 105, 'y': 430, 'x_offset': 197, 'y_offset': 269}, {'x': 412, 'y': 447, 'x_offset': 189, 'y_offset': 275}, {'x': 706, 'y': 473, 'x_offset': 179, 'y_offset': 298}, {'x': 994, 'y': 479, 'x_offset': 197, 'y_offset': 252}, {'x': 1263, 'y': 473, 'x_offset': 181, 'y_offset': 254}, {'x': 1547, 'y': 487, 'x_offset': 181, 'y_offset': 269}, {'x': 82, 'y': 889, 'x_offset': 189, 'y_offset': 256}, {'x': 406, 'y': 880, 'x_offset': 191, 'y_offset': 301}, {'x': 694, 'y': 868, 'x_offset': 202, 'y_offset': 269}, {'x': 980, 'y': 880, 'x_offset': 195, 'y_offset': 265}, {'x': 1263, 'y': 870, 'x_offset': 179, 'y_offset': 292}, {'x': 1551, 'y': 884, 'x_offset': 189, 'y_offset': 269}]"
102,DSC05530.jpeg,18,18,18,"[['1', '2', '4', '5', '1', '1'], ['1', '1', '1', '1', '3', '2'], ['1', '2', '1', '1', '1', '1']]","[{'x': 107, 'y': 41, 'x_offset': 197, 'y_offset': 260}, {'x': 439, 'y': 47, 'x_offset': 172, 'y_offset': 255}, {'x': 693, 'y': 85, 'x_offset': 195, 'y_offset': 281}, {'x': 972, 'y': 56, 'x_offset': 165, 'y_offset': 271}, {'x': 1243, 'y': 70, 'x_offset': 185, 'y_offset': 270}, {'x': 1537, 'y': 83, 'x_offset': 176, 'y_offset': 268}, {'x': 45, 'y': 444, 'x_offset': 195, 'y_offset': 264}, {'x': 394, 'y': 416, 'x_offset': 195, 'y_offset': 279}, {'x': 672, 'y': 440, 'x_offset': 193, 'y_offset': 292}, {'x': 957, 'y': 429, 'x_offset': 183, 'y_offset': 275}, {'x': 1230, 'y': 435, 'x_offset': 187, 'y_offset': 288}, {'x': 1517, 'y': 465, 'x_offset': 172, 'y_offset': 273}, {'x': 66, 'y': 816, 'x_offset': 197, 'y_offset': 290}, {'x': 442, 'y': 835, 'x_offset': 180, 'y_offset': 279}, {'x': 717, 'y': 865, 'x_offset': 187, 'y_offset': 268}, {'x': 993, 'y': 854, 'x_offset': 170, 'y_offset': 256}, {'x': 1247, 'y': 854, 'x_offset': 185, 'y_offset': 253}, {'x': 1526, 'y': 843, 'x_offset': 178, 'y_offset': 270}]"
32,DSC05531.jpeg,18,18,18,"[['1', '2', '4', '4', '1', '1'], ['1', '2', '1', '1', '3', '2'], ['1', '2', '1', '1', '2', '1']]","[{'x': 106, 'y': 46, 'x_offset': 195, 'y_offset': 247}, {'x': 420, 'y': 30, 'x_offset': 172, 'y_offset': 280}, {'x': 661, 'y': 73, 'x_offset': 177, 'y_offset': 286}, {'x': 922, 'y': 52, 'x_offset': 179, 'y_offset': 270}, {'x': 1185, 'y': 68, 'x_offset': 174, 'y_offset': 268}, {'x': 1463, 'y': 82, 'x_offset': 176, 'y_offset': 261}, {'x': 49, 'y': 426, 'x_offset': 197, 'y_offset': 255}, {'x': 386, 'y': 410, 'x_offset': 167, 'y_offset': 266}, {'x': 654, 'y': 417, 'x_offset': 177, 'y_offset': 295}, {'x': 913, 'y': 407, 'x_offset': 174, 'y_offset': 270}, {'x': 1174, 'y': 419, 'x_offset': 176, 'y_offset': 291}, {'x': 1447, 'y': 440, 'x_offset': 165, 'y_offset': 279}, {'x': 81, 'y': 781, 'x_offset': 179, 'y_offset': 284}, {'x': 427, 'y': 784, 'x_offset': 174, 'y_offset': 289}, {'x': 684, 'y': 816, 'x_offset': 181, 'y_offset': 273}, {'x': 952, 'y': 809, 'x_offset': 163, 'y_offset': 263}, {'x': 1195, 'y': 813, 'x_offset': 177, 'y_offset': 252}, {'x': 1458, 'y': 818, 'x_offset': 170, 'y_offset': 250}]"
28,DSC05536.jpeg,18,18,18,"[['1', '3', '1', '4', '4', '1'], ['1', '1', '3', '1', '1', '1'], ['1', '3', '1', '1', '1', '1']]","[{'x': 32, 'y': 19, 'x_offset': 193, 'y_offset': 275}, {'x': 284, 'y': 21, 'x_offset': 205, 'y_offset': 290}, {'x': 592, 'y': 29, 'x_offset': 203, 'y_offset': 296}, {'x': 897, 'y': 53, 'x_offset': 205, 'y_offset': 322}, {'x': 1166, 'y': 50, 'x_offset': 189, 'y_offset': 313}, {'x': 1435, 'y': 59, 'x_offset': 195, 'y_offset': 309}, {'x': 54, 'y': 415, 'x_offset': 206, 'y_offset': 288}, {'x': 322, 'y': 421, 'x_offset': 195, 'y_offset': 284}, {'x': 649, 'y': 440, 'x_offset': 186, 'y_offset': 313}, {'x': 926, 'y': 470, 'x_offset': 193, 'y_offset': 328}, {'x': 1180, 'y': 474, 'x_offset': 201, 'y_offset': 294}, {'x': 1426, 'y': 481, 'x_offset': 184, 'y_offset': 301}, {'x': 71, 'y': 809, 'x_offset': 189, 'y_offset': 316}, {'x': 354, 'y': 843, 'x_offset': 189, 'y_offset': 305}, {'x': 680, 'y': 866, 'x_offset': 195, 'y_offset': 318}, {'x': 933, 'y': 900, 'x_offset': 188, 'y_offset': 316}, {'x': 1214, 'y': 910, 'x_offset': 184, 'y_offset': 301}, {'x': 1460, 'y': 906, 'x_offset': 182, 'y_offset': 316}]"
83,DSC05546.jpeg,18,18,18,"[['1', '1', '1', '1', '1', '1'], ['1', '1', '1', '1', '1', '1'], ['3', '1', '1', '1', '1', '3']]","[{'x': 42, 'y': 32, 'x_offset': 201, 'y_offset': 264}, {'x': 328, 'y': 49, 'x_offset': 186, 'y_offset': 279}, {'x': 636, 'y': 49, 'x_offset': 186, 'y_offset': 303}, {'x': 942, 'y': 60, 'x_offset': 189, 'y_offset': 308}, {'x': 1208, 'y': 49, 'x_offset': 188, 'y_offset': 301}, {'x': 1496, 'y': 63, 'x_offset': 188, 'y_offset': 273}, {'x': 70, 'y': 448, 'x_offset': 195, 'y_offset': 264}, {'x': 361, 'y': 461, 'x_offset': 178, 'y_offset': 262}, {'x': 654, 'y': 459, 'x_offset': 182, 'y_offset': 269}, {'x': 939, 'y': 481, 'x_offset': 176, 'y_offset': 266}, {'x': 1219, 'y': 485, 'x_offset': 180, 'y_offset': 297}, {'x': 1481, 'y': 509, 'x_offset': 180, 'y_offset': 277}, {'x': 83, 'y': 828, 'x_offset': 210, 'y_offset': 280}, {'x': 389, 'y': 847, 'x_offset': 182, 'y_offset': 286}, {'x': 628, 'y': 825, 'x_offset': 182, 'y_offset': 267}, {'x': 879, 'y': 854, 'x_offset': 182, 'y_offset': 266}, {'x': 1182, 'y': 880, 'x_offset': 202, 'y_offset': 264}, {'x': 1488, 'y': 908, 'x_offset': 180, 'y_offset': 271}]"
26,DSC05548.jpeg,18,18,18,"[['1', '2', '3', '3', '3', '1'], ['1', '1', '1', '1', '1', '1'], ['1', '3', '1', '1', '3', '3']]","[{'x': 87, 'y': 17, 'x_offset': 167, 'y_offset': 269}, {'x': 389, 'y': 24, 'x_offset': 159, 'y_offset': 252}, {'x': 679, 'y': 42, 'x_offset': 164, 'y_offset': 272}, {'x': 946, 'y': 45, 'x_offset': 189, 'y_offset': 276}, {'x': 1237, 'y': 47, 'x_offset': 177, 'y_offset': 272}, {'x': 1504, 'y': 65, 'x_offset': 164, 'y_offset': 261}, {'x': 82, 'y': 383, 'x_offset': 191, 'y_offset': 262}, {'x': 393, 'y': 406, 'x_offset': 179, 'y_offset': 264}, {'x': 642, 'y': 408, 'x_offset': 184, 'y_offset': 249}, {'x': 953, 'y': 418, 'x_offset': 167, 'y_offset': 256}, {'x': 1245, 'y': 418, 'x_offset': 174, 'y_offset': 262}, {'x': 1506, 'y': 430, 'x_offset': 159, 'y_offset': 254}, {'x': 25, 'y': 761, 'x_offset': 197, 'y_offset': 262}, {'x': 376, 'y': 796, 'x_offset': 174, 'y_offset': 261}, {'x': 652, 'y': 781, 'x_offset': 172, 'y_offset': 251}, {'x': 954, 'y': 771, 'x_offset': 169, 'y_offset': 261}, {'x': 1222, 'y': 793, 'x_offset': 165, 'y_offset': 254}, {'x': 1498, 'y': 774, 'x_offset': 169, 'y_offset': 259}]"
97,DSC05555.jpeg,18,18,18,"[['1', '1', '1', '4', '1', '3'], ['1', '1', '1', '1', '1', '1'], ['1', '1', '1', '1', '1', '1']]","[{'x': 79, 'y': 43, 'x_offset': 149, 'y_offset': 218}, {'x': 306, 'y': 78, 'x_offset': 149, 'y_offset': 230}, {'x': 560, 'y': 72, 'x_offset': 172, 'y_offset': 235}, {'x': 829, 'y': 76, 'x_offset': 170, 'y_offset': 258}, {'x': 1096, 'y': 64, 'x_offset': 175, 'y_offset': 237}, {'x': 1363, 'y': 74, 'x_offset': 184, 'y_offset': 227}, {'x': 57, 'y': 454, 'x_offset': 172, 'y_offset': 240}, {'x': 320, 'y': 459, 'x_offset': 179, 'y_offset': 244}, {'x': 586, 'y': 452, 'x_offset': 185, 'y_offset': 247}, {'x': 860, 'y': 469, 'x_offset': 184, 'y_offset': 246}, {'x': 1111, 'y': 476, 'x_offset': 168, 'y_offset': 258}, {'x': 1329, 'y': 529, 'x_offset': 189, 'y_offset': 235}, {'x': 50, 'y': 821, 'x_offset': 168, 'y_offset': 259}, {'x': 295, 'y': 812, 'x_offset': 180, 'y_offset': 261}, {'x': 546, 'y': 835, 'x_offset': 175, 'y_offset': 249}, {'x': 852, 'y': 814, 'x_offset': 161, 'y_offset': 247}, {'x': 1102, 'y': 843, 'x_offset': 168, 'y_offset': 232}, {'x': 1312, 'y': 850, 'x_offset': 179, 'y_offset': 244}]"
100,DSC05557.jpeg,18,18,18,"[['1', '1', '2', '1', '4', '1'], ['4', '2', '2', '1', '4', '3'], ['4', '1', '1', '1', '1', '1']]","[{'x': 110, 'y': 26, 'x_offset': 166, 'y_offset': 229}, {'x': 368, 'y': 59, 'x_offset': 187, 'y_offset': 259}, {'x': 648, 'y': 72, 'x_offset': 178, 'y_offset': 266}, {'x': 920, 'y': 85, 'x_offset': 176, 'y_offset': 246}, {'x': 1164, 'y': 96, 'x_offset': 168, 'y_offset': 242}, {'x': 1426, 'y': 145, 'x_offset': 163, 'y_offset': 268}, {'x': 87, 'y': 455, 'x_offset': 166, 'y_offset': 259}, {'x': 367, 'y': 520, 'x_offset': 170, 'y_offset': 239}, {'x': 618, 'y': 531, 'x_offset': 168, 'y_offset': 253}, {'x': 883, 'y': 520, 'x_offset': 170, 'y_offset': 255}, {'x': 1138, 'y': 537, 'x_offset': 161, 'y_offset': 239}, {'x': 1369, 'y': 561, 'x_offset': 178, 'y_offset': 227}, {'x': 47, 'y': 842, 'x_offset': 155, 'y_offset': 237}, {'x': 350, 'y': 894, 'x_offset': 183, 'y_offset': 229}, {'x': 635, 'y': 906, 'x_offset': 170, 'y_offset': 259}, {'x': 890, 'y': 910, 'x_offset': 176, 'y_offset': 257}, {'x': 1125, 'y': 942, 'x_offset': 174, 'y_offset': 239}, {'x': 1384, 'y': 918, 'x_offset': 178, 'y_offset': 253}]"
43,DSC05575.jpeg,18,18,18,"[['2', '3', '3', '5', '3', '1'], ['3', '3', '3', '1', '3', '3'], ['3', '1', '1', '4', '4', '3']]","[{'x': 91, 'y': 32, 'x_offset': 179, 'y_offset': 262}, {'x': 365, 'y': 40, 'x_offset': 202, 'y_offset': 274}, {'x': 678, 'y': 59, 'x_offset': 183, 'y_offset': 291}, {'x': 971, 'y': 76, 'x_offset': 170, 'y_offset': 300}, {'x': 1228, 'y': 89, 'x_offset': 189, 'y_offset': 296}, {'x': 1483, 'y': 115, 'x_offset': 187, 'y_offset': 279}, {'x': 61, 'y': 427, 'x_offset': 202, 'y_offset': 249}, {'x': 676, 'y': 482, 'x_offset': 189, 'y_offset': 272}, {'x': 954, 'y': 514, 'x_offset': 170, 'y_offset': 262}, {'x': 1228, 'y': 527, 'x_offset': 183, 'y_offset': 274}, {'x': 1494, 'y': 571, 'x_offset': 187, 'y_offset': 272}, {'x': 338, 'y': 461, 'x_offset': 181, 'y_offset': 291}, {'x': 63, 'y': 778, 'x_offset': 181, 'y_offset': 268}, {'x': 331, 'y': 807, 'x_offset': 193, 'y_offset': 274}, {'x': 648, 'y': 827, 'x_offset': 178, 'y_offset': 281}, {'x': 903, 'y': 867, 'x_offset': 187, 'y_offset': 262}, {'x': 1224, 'y': 882, 'x_offset': 181, 'y_offset': 255}, {'x': 1471, 'y': 903, 'x_offset': 185, 'y_offset': 261}]"
84,DSC05583.jpeg,18,18,18,"[['2', '2', '1', '5', '3', '1'], ['1', '3', '5', '1', '1', '1'], ['4', '1', '1', '1', '3', '1']]","[{'x': 70, 'y': 12, 'x_offset': 164, 'y_offset': 243}, {'x': 305, 'y': 0, 'x_offset': 169, 'y_offset': 243}, {'x': 556, 'y': 20, 'x_offset': 185, 'y_offset': 256}, {'x': 823, 'y': 41, 'x_offset': 180, 'y_offset': 230}, {'x': 1104, 'y': 20, 'x_offset': 190, 'y_offset': 254}, {'x': 1373, 'y': 17, 'x_offset': 176, 'y_offset': 248}, {'x': 67, 'y': 430, 'x_offset': 179, 'y_offset': 228}, {'x': 324, 'y': 425, 'x_offset': 177, 'y_offset': 235}, {'x': 603, 'y': 420, 'x_offset': 179, 'y_offset': 239}, {'x': 841, 'y': 412, 'x_offset': 162, 'y_offset': 248}, {'x': 1373, 'y': 430, 'x_offset': 162, 'y_offset': 231}, {'x': 1133, 'y': 438, 'x_offset': 161, 'y_offset': 236}, {'x': 57, 'y': 804, 'x_offset': 197, 'y_offset': 230}, {'x': 342, 'y': 819, 'x_offset': 166, 'y_offset': 226}, {'x': 616, 'y': 842, 'x_offset': 171, 'y_offset': 226}, {'x': 851, 'y': 838, 'x_offset': 172, 'y_offset': 235}, {'x': 1097, 'y': 811, 'x_offset': 189, 'y_offset': 223}, {'x': 1355, 'y': 794, 'x_offset': 164, 'y_offset': 226}]"
108,DSC05585.jpeg,18,18,18,"[['2', '2', '1', '5', '4', '1'], ['1', '3', '5', '1', '1', '1'], ['4', '1', '1', '1', '3', '1']]","[{'x': 70, 'y': 40, 'x_offset': 140, 'y_offset': 230}, {'x': 297, 'y': 35, 'x_offset': 153, 'y_offset': 224}, {'x': 522, 'y': 51, 'x_offset': 179, 'y_offset': 243}, {'x': 778, 'y': 63, 'x_offset': 171, 'y_offset': 220}, {'x': 1058, 'y': 43, 'x_offset': 168, 'y_offset': 237}, {'x': 1298, 'y': 48, 'x_offset': 164, 'y_offset': 232}, {'x': 62, 'y': 439, 'x_offset': 171, 'y_offset': 212}, {'x': 318, 'y': 432, 'x_offset': 161, 'y_offset': 222}, {'x': 571, 'y': 424, 'x_offset': 168, 'y_offset': 233}, {'x': 788, 'y': 424, 'x_offset': 159, 'y_offset': 222}, {'x': 1068, 'y': 444, 'x_offset': 156, 'y_offset': 217}, {'x': 1296, 'y': 434, 'x_offset': 154, 'y_offset': 219}, {'x': 62, 'y': 791, 'x_offset': 171, 'y_offset': 222}, {'x': 331, 'y': 802, 'x_offset': 153, 'y_offset': 222}, {'x': 581, 'y': 832, 'x_offset': 161, 'y_offset': 212}, {'x': 810, 'y': 822, 'x_offset': 163, 'y_offset': 220}, {'x': 1036, 'y': 796, 'x_offset': 181, 'y_offset': 215}, {'x': 1276, 'y': 769, 'x_offset': 169, 'y_offset': 220}]"
106,DSC05596.jpeg,12,12,12,"[['1', '1', '5', '1', '1', '1'], ['1', '3', '1', '3', '5', '1']]","[{'x': 50, 'y': 76, 'x_offset': 183, 'y_offset': 291}, {'x': 316, 'y': 76, 'x_offset': 182, 'y_offset': 297}, {'x': 534, 'y': 82, 'x_offset': 176, 'y_offset': 297}, {'x': 820, 'y': 88, 'x_offset': 163, 'y_offset': 297}, {'x': 1102, 'y': 70, 'x_offset': 163, 'y_offset': 298}, {'x': 1361, 'y': 70, 'x_offset': 166, 'y_offset': 289}, {'x': 30, 'y': 477, 'x_offset': 166, 'y_offset': 294}, {'x': 297, 'y': 528, 'x_offset': 170, 'y_offset': 288}, {'x': 542, 'y': 506, 'x_offset': 173, 'y_offset': 283}, {'x': 785, 'y': 524, 'x_offset': 171, 'y_offset': 288}, {'x': 1070, 'y': 524, 'x_offset': 186, 'y_offset': 286}, {'x': 1342, 'y': 513, 'x_offset': 176, 'y_offset': 291}]"
62,DSC05626.jpeg,12,12,12,"[['4', '4', '3', '5', '3', '5'], ['1', '1', '4', '4', '1', '4']]","[{'x': 78, 'y': 13, 'x_offset': 175, 'y_offset': 251}, {'x': 348, 'y': 37, 'x_offset': 171, 'y_offset': 239}, {'x': 603, 'y': 50, 'x_offset': 168, 'y_offset': 265}, {'x': 841, 'y': 63, 'x_offset': 163, 'y_offset': 278}, {'x': 1117, 'y': 94, 'x_offset': 163, 'y_offset': 260}, {'x': 1382, 'y': 88, 'x_offset': 181, 'y_offset': 272}, {'x': 36, 'y': 332, 'x_offset': 170, 'y_offset': 265}, {'x': 315, 'y': 362, 'x_offset': 155, 'y_offset': 267}, {'x': 634, 'y': 367, 'x_offset': 165, 'y_offset': 276}, {'x': 868, 'y': 413, 'x_offset': 162, 'y_offset': 262}, {'x': 1138, 'y': 445, 'x_offset': 168, 'y_offset': 264}, {'x': 1397, 'y': 464, 'x_offset': 171, 'y_offset': 259}]"
37,DSC05633.jpeg,12,12,12,"[['1', '1', '2', '1', '1', '1', '1', '2', '3', '1', '1', '1']]","[{'x': 136, 'y': 8, 'x_offset': 191, 'y_offset': 264}, {'x': 355, 'y': 14, 'x_offset': 203, 'y_offset': 258}, {'x': 585, 'y': 11, 'x_offset': 203, 'y_offset': 273}, {'x': 810, 'y': 23, 'x_offset': 224, 'y_offset': 267}, {'x': 1067, 'y': 23, 'x_offset': 221, 'y_offset': 267}, {'x': 1319, 'y': 29, 'x_offset': 191, 'y_offset': 264}, {'x': 1774, 'y': 32, 'x_offset': 200, 'y_offset': 276}, {'x': 1541, 'y': 23, 'x_offset': 203, 'y_offset': 282}, {'x': 2005, 'y': 41, 'x_offset': 209, 'y_offset': 270}, {'x': 2241, 'y': 38, 'x_offset': 191, 'y_offset': 285}, {'x': 2465, 'y': 50, 'x_offset': 203, 'y_offset': 270}, {'x': 2684, 'y': 53, 'x_offset': 218, 'y_offset': 279}]"
64,DSC05637.jpeg,2,2,2,"[['1', '2']]","[{'x': 195, 'y': 57, 'x_offset': 197, 'y_offset': 296}, {'x': 969, 'y': 70, 'x_offset': 182, 'y_offset': 269}]"
116,DSC05638.jpeg,2,2,2,"[['1', '3']]","[{'x': 151, 'y': 46, 'x_offset': 213, 'y_offset': 296}, {'x': 981, 'y': 63, 'x_offset': 197, 'y_offset': 284}]"
123,DSC05639.jpeg,16,16,16,"[['2', '2', '1', '1', '2', '1', '1', '1', '1', '1', '1', '3', '1', '3', '1', '2']]","[{'x': 78, 'y': 40, 'x_offset': 184, 'y_offset': 187}, {'x': 318, 'y': 28, 'x_offset': 197, 'y_offset': 193}, {'x': 627, 'y': 53, 'x_offset': 125, 'y_offset': 175}, {'x': 839, 'y': 53, 'x_offset': 122, 'y_offset': 175}, {'x': 1155, 'y': 31, 'x_offset': 128, 'y_offset': 190}, {'x': 1333, 'y': 40, 'x_offset': 122, 'y_offset': 184}, {'x': 1504, 'y': 40, 'x_offset': 137, 'y_offset': 190}, {'x': 1670, 'y': 31, 'x_offset': 140, 'y_offset': 212}, {'x': 1838, 'y': 56, 'x_offset': 119, 'y_offset': 190}, {'x': 2003, 'y': 59, 'x_offset': 119, 'y_offset': 187}, {'x': 2163, 'y': 50, 'x_offset': 125, 'y_offset': 206}, {'x': 2291, 'y': 50, 'x_offset': 115, 'y_offset': 206}, {'x': 2428, 'y': 56, 'x_offset': 119, 'y_offset': 197}, {'x': 2568, 'y': 59, 'x_offset': 115, 'y_offset': 200}, {'x': 2693, 'y': 65, 'x_offset': 128, 'y_offset': 203}, {'x': 2827, 'y': 62, 'x_offset': 156, 'y_offset': 209}]"
125,DSC05644.jpeg,16,16,16,"[['2', '2', '1', '1', '2', '1', '1', '1', '1', '1', '1', '3', '2', '3', '1', '2']]","[{'x': 48, 'y': 41, 'x_offset': 185, 'y_offset': 188}, {'x': 276, 'y': 29, 'x_offset': 200, 'y_offset': 188}, {'x': 805, 'y': 44, 'x_offset': 124, 'y_offset': 176}, {'x': 584, 'y': 41, 'x_offset': 136, 'y_offset': 173}, {'x': 1114, 'y': 20, 'x_offset': 115, 'y_offset': 185}, {'x': 1272, 'y': 20, 'x_offset': 133, 'y_offset': 185}, {'x': 1456, 'y': 23, 'x_offset': 118, 'y_offset': 182}, {'x': 1608, 'y': 23, 'x_offset': 127, 'y_offset': 191}, {'x': 1768, 'y': 23, 'x_offset': 121, 'y_offset': 200}, {'x': 1938, 'y': 32, 'x_offset': 109, 'y_offset': 188}, {'x': 2095, 'y': 26, 'x_offset': 109, 'y_offset': 188}, {'x': 2213, 'y': 26, 'x_offset': 103, 'y_offset': 191}, {'x': 2344, 'y': 14, 'x_offset': 118, 'y_offset': 185}, {'x': 2607, 'y': 35, 'x_offset': 112, 'y_offset': 179}, {'x': 2483, 'y': 23, 'x_offset': 112, 'y_offset': 188}, {'x': 2740, 'y': 32, 'x_offset': 127, 'y_offset': 179}]"
103,DSC05647.jpeg,12,12,12,"[['2', '1', '1', '1', '1', '1', '1', '3', '2', '2', '1', '2']]","[{'x': 14, 'y': 48, 'x_offset': 185, 'y_offset': 279}, {'x': 268, 'y': 54, 'x_offset': 157, 'y_offset': 262}, {'x': 530, 'y': 40, 'x_offset': 171, 'y_offset': 279}, {'x': 767, 'y': 46, 'x_offset': 166, 'y_offset': 287}, {'x': 994, 'y': 68, 'x_offset': 179, 'y_offset': 265}, {'x': 1248, 'y': 57, 'x_offset': 188, 'y_offset': 284}, {'x': 1493, 'y': 43, 'x_offset': 166, 'y_offset': 282}, {'x': 1681, 'y': 48, 'x_offset': 157, 'y_offset': 265}, {'x': 1899, 'y': 29, 'x_offset': 174, 'y_offset': 279}, {'x': 2101, 'y': 34, 'x_offset': 155, 'y_offset': 284}, {'x': 2294, 'y': 46, 'x_offset': 166, 'y_offset': 276}, {'x': 2504, 'y': 29, 'x_offset': 185, 'y_offset': 287}]"
